id,firstname,lastname,birthdate,pos
8448171,Gordie,Poirier,1914-10-27,C
8449237,Rhys,Thomson,1918-08-09,D
8445439,Lex,Chisholm,1915-04-01,C
8446610,Hank,Goldup,1918-10-29,L
8449157,Wally,Stanowski,1919-04-28,D
8449216,Billy,Taylor Sr.,1919-05-03,C
8450118,Phil,Stein,1913-09-13,G
8445062,Doug,Bentley,1916-09-03,L
8445344,Bob,Carse,1919-07-19,L
8445352,John,Chad,1919-09-16,R
8446835,Phil,Hergesheimer,1914-07-09,R
8446302,Joe,Fisher,1916-07-04,R
8447747,Butch,McDonald,1916-11-21,L
8448122,Bert,Peer,1910-11-12,R
8446135,Pat,Egan,1918-04-25,D
8449000,Chuck,Shannon,1916-03-22,D
8444875,Bill,Allum,1916-10-09,D
8446459,Herb,Foster,1913-08-09,L
8447126,Bill,Juzda,1920-10-29,D
8445190,Gordie,Bruce,1919-05-09,L
8444862,John,Adams,1920-05-05,L
8445059,Joe,Benoit,1916-02-27,R
8446627,Tony,Graboski,1916-05-09,L
8447271,Elmer,Lach,1918-01-22,C
8448239,John,Quilty,1921-01-21,C
8448257,Ken,Reardon,1921-04-01,D
8449047,Alex,Singbush,1914-01-31,D
8449086,Stu,Smith,1918-09-25,L
8449823,Paul,Bibeault,1919-04-13,G
8445063,Max,Bentley,1920-03-01,C
8447543,Dave,MacKay,1919-01-14,D
8447613,John,Mariucci,1916-05-08,D
8448084,Joe,Papike,1915-03-28,R
8450018,Sam,LoPresti,1917-01-30,G
8445041,Dick,Behling,1916-03-16,D
8445193,Eddie,Bruneteau,1919-08-01,R
8445349,Joe,Carveth,1918-03-21,R
8445946,Les,Douglas,1918-12-05,C
8446786,Art,Herchenratter,1917-11-24,L
8447053,Bill,Jennings,1917-06-28,R
8449393,Bob,Whitelaw,1916-10-05,D
8449472,Arch,Wilder,1917-04-30,L
8450047,Johnny,Mowers,1916-10-29,G
8444874,Viv,Allen,1916-09-09,R
8445060,Bill,Benson,1920-07-29,C
8445155,Andy,Branigan,1922-04-11,D
8446246,Lloyd,Finkbeiner,1920-04-12,L
8446968,Fred,Hunt,1918-01-17,R
8447331,Norm,Larson,1920-10-13,R
8448051,Peanuts,O'Flaherty,1918-04-10,R
8449053,Peter,Slobodian,1918-04-24,D
8449239,Fred,Thurier,1916-01-11,C
8449636,Ralph,Wycherley,1920-02-26,L
8450096,Chuck,Rayner,1920-08-11,G
8445291,Norm,Burns,1918-02-20,C
8447250,Alan,Kuntz,1919-06-04,L
8447539,Hub,Macey,1921-04-13,L
8449271,Norm,Tustin,1919-01-03,L
8449363,Grant,Warwick,1921-10-11,R
8449993,Jim,Henry,1920-10-23,G
8446648,Lloyd,Gronsdahl,1921-05-10,R
8447612,Frank,Mario,1921-02-25,C
8447623,Clare,Martin,1922-02-25,D
8447773,Jack,McGill,1920-09-19,C
8449229,Cliff,Thompson,1918-12-09,D
8449863,Nick,Damore,1916-07-10,G
8445132,Butch,Bouchard,1920-09-11,D
8445841,Bunny,Dame,1913-12-06,L
8446659,Jim,Haggarty,1914-04-14,L
8446762,Gerry,Heffernan,1916-07-24,R
8447309,Leo,Lamoureux,1916-10-01,C
8447889,Pete,Morin,1915-12-08,L
8448042,Buddy,O'Connor,1916-06-21,C
8449268,Connie,Tudin,1917-09-21,C
8445902,Ernie,Dickens,1921-06-25,D
8446603,Bob,Goldham,1922-05-12,D
8447724,John,McCreedy,1911-03-23,R
8449183,Gaye,Stewart,1923-06-23,L
8447104,George,Johnston,1920-07-30,R
8447131,Alex,Kaleta,1919-11-29,L
8447877,Red,Mitchell,1912-09-06,D
8447902,Bill,Mosienko,1921-11-02,R
8449188,Ken,Stewart,1913-03-29,D
8449272,Aud,Tuten,1915-01-14,D
8449869,Bill,Dickie,1916-02-20,G
8445180,Adam,Brown,1920-02-04,L
8445185,Gerry,Brown,1917-07-07,L
8447656,Doug,McCaig,1919-02-24,D
8450131,Joe,Turner,1919-03-28,G
8447226,Nick,Knott,1920-07-23,D
8447647,Hazen,McAndrew,1917-08-07,D
8447901,Ken,Mosdell,1922-07-13,C
8449369,Harry,Watson,1923-05-06,L
8445046,Joe,Bell,1923-11-27,L
8445051,Lin,Bend,1922-12-20,C
8445315,Scotty,Cameron,1921-11-05,C
8445847,Gord,Davidson,1918-08-05,D
8446568,Red,Garrett,1924-07-24,D
8446611,Billy,Gooden,1923-09-08,L
8447200,Bob,Kirkpatrick,1915-12-01,C
8447532,Vic,Lynn,1925-01-26,L
8447972,Vic,Myles,1915-11-12,D
8448976,Joe,Shack,1915-12-08,L
8449225,Spence,Tatchell,1924-07-16,D
8449360,Billy,Warwick,1924-11-17,L
8449834,Lionel,Bouvrette,1914-06-10,G
8449847,Steve,Buzinski,1917-10-15,G
8444986,Ozzie,Aubuchon,1917-01-01,L
8445310,Norm,Calladine,1916-07-30,C
8446561,Don,Gallinger,1925-04-16,C
8446656,Bep,Guidolin,1925-12-09,L
8448928,Jackie,Schmidt,1924-11-11,L
8449021,Bill,Shill,1923-03-06,R
8444877,Bill,Anderson,1912-12-13,D
8445891,Marcel,Dheere,1920-12-19,L
8446699,Glen,Harmon,1921-01-02,D
8447273,Ernie,Laforce,1916-06-23,D
8447372,Bobby,Lee,1911-12-28,C
8447587,John,Mahaffy,1919-07-18,C
8447588,Frank,Mailley,1916-08-01,D
8447772,Irv,McGibbon,1914-10-11,R
8447804,Mike,McMahon,1915-02-01,D
8448145,Charlie,Phillips,1917-05-10,D
8448321,Maurice,Richard,1921-08-04,R
8449056,Alex,Smart,1918-05-29,L
8445124,George,Boothman,1916-09-25,C
8445547,Bob,Copp,1918-11-15,D
8446409,Jack,Forsey,1914-11-07,R
8446688,Jack,Hamilton,1925-06-02,C
8447017,Johnny,Ingoldsby,1924-06-21,R
8447166,Ted,Kennedy,1925-12-12,C
8447644,Shep,Mayer,1923-09-11,R
8447797,Jack,McLean,1923-01-31,C
8448167,Bud,Poile,1924-02-10,R
8447223,Joe,Klukay,1922-11-06,L
8445064,Reg,Bentley,1914-05-03,L
8445321,Leo,Carbol,1908-06-05,D
8446903,John,Holota,1921-02-25,C
8447649,Jud,McAtee,1920-02-05,L
8448235,Bill,Quackenbush,1922-03-02,D
8449041,Cully,Simon,1918-05-08,D
8445842,Hank,Damore,1919-07-17,C
8445887,Tommy,Dewar,1913-06-10,D
8445904,Bob,Dill,1920-04-25,D
8445971,Henry,Dyck,1912-09-05,C
8446467,Archie,Fraser,1914-02-09,C
8446573,Fern,Gauthier,1919-08-31,R
8447043,Jimmy,Jamieson,1922-03-21,D
8447267,Max,Labovitch,1924-01-18,R
8447374,Roger,Leger,1919-03-26,D
8447599,Jack,Mann,1919-07-27,C
8447762,Jack,McDonald,1921-11-24,R
8447763,Bob,McDonald,1923-01-04,R
8447881,Lloyd,Mohns,1921-07-31,D
8448081,Aldo,Palazzari,1918-07-25,R
8448243,Don,Raleigh,1926-06-27,C
8448792,Chuck,Scherza,1923-02-15,L
8449198,Art,Strobel,1922-11-28,L
8450019,Harry,Lumley,1926-11-11,G
8450027,Ken,McAuley,1921-01-09,G
8445159,Tom,Brennan,1922-01-22,R
8447229,Russ,Kopak,1924-04-26,C
8447270,Guy,Labrie,1920-08-11,D
8448344,Alan,Rittinger,1925-01-28,L
8448927,Clarence,Schmidt,1925-09-17,R
8448930,Otto,Schmidt,1926-11-05,D
8449478,John,Wilkinson,1911-07-09,D
8449781,George,Abbott,1911-08-03,G
8449857,Maurice,Courteau,1920-02-18,G
8445320,Tod,Campeau,1923-06-04,C
8446230,Bob,Fillion,1921-07-12,L
8447590,Fern,Majeau,1916-05-03,C
8449335,Bobby,Walton,1912-08-05,C
8449910,Bill,Durnan,1916-01-22,G
8445105,Gus,Bodnar,1923-04-24,C
8445331,Red,Carr,1916-12-29,L
8445963,Frank,Dunlap,1924-08-10,L
8447109,Ross,Johnstone,1926-04-07,D
8447893,Moe,Morris,1921-01-03,D
8448062,Tom,O'Neill,1923-09-28,R
8448192,Eric,Prentice,1926-08-22,L
8449376,Don,Webster,1924-07-03,L
8450021,Jean,Marois,1924-05-11,G
8445299,Gord,Buttrey,1926-03-17,L
8445318,Don,Campbell,1925-07-12,L
8445995,Jack,Dyte,1918-10-13,D
8446191,Walt,Farrant,1912-08-12,R
8446646,George,Grigor,1916-09-03,C
8446700,John,Harms,1925-04-25,R
8449247,Jacques,Toupin,1910-11-10,R
8449994,Hec,Highton,1923-12-10,G
8445055,Frank,Bennett,1922-03-04,L
8445242,Tony,Bukovich,1917-08-30,L
8445244,Hy,Buller,1926-03-15,D
8445364,Lude,Check,1919-05-22,L
8447134,Francis,Kane,1923-01-19,D
8448262,Billy,Reay,1918-08-21,C
8448459,Roly,Rossignol,1921-10-18,R
8448589,Bernie,Ruelle,1920-11-23,L
8449016,Gordon,Sherritt,1919-04-08,D
8449067,Carl,Smith,1917-09-18,R
8449070,Nakina,Smith,1915-07-26,C
8449690,Rudy,Zunich,1910-11-24,D
8449896,Connie,Dion,1918-08-11,G
8444983,Walt,Atanas,1923-12-22,R
8445542,Hal,Cooper,1915-08-29,R
8445954,Jim,Drummond,1918-10-20,D
8447878,Bill,Moe,1916-10-02,D
8448343,Alex,Ritson,1922-03-07,C
8449387,Len,Wharton,1927-12-13,D
8450119,Doug,Stevenson,1924-04-06,G
8445831,Bill,Cupolo,1924-01-08,R
8446234,Marcel,Fillion,1923-05-28,L
8446318,Fern,Flaman,1927-01-25,D
8446570,Armand,Gaudreault,1921-07-14,L
8446591,Jean-Paul,Gladu,1921-06-20,L
8446777,Murray,Henderson,1921-09-05,D
8448586,Gino,Rozzini,1918-10-24,C
8449081,Ken,Smith,1924-05-08,L
8449819,Harvey,Bennett,1925-07-23,G
8445999,Frank,Eddolls,1921-07-05,D
8447058,Rosario,Joanette,1919-07-27,C
8449263,Nils,Tremblay,1923-07-26,C
8446148,Eddie,Emberg,1921-11-18,C
8449146,Butch,Stahan,1918-10-29,D
8444995,Pete,Backor,1919-04-29,D
8446184,Bill,Ezinicki,1924-03-11,R
8450029,Frank,McCool,1918-10-27,G
8445156,Russ,Brayshaw,1918-01-17,L
8445161,Joe,Bretto,1912-11-28,D
8446491,Harvey,Fraser,1918-10-14,C
8446913,Pete,Horeck,1923-06-15,L
8448245,Les,Ramsay,1920-07-01,L
8449670,Marty,Zoborosky,1916-11-12,D
8447500,Ted,Lindsay,1925-07-29,L
8449226,Lorrain,Thibeault,1918-10-02,L
8449599,Steve,Wojciechowski,1922-12-25,R
8445745,Gerry,Couture,1925-08-06,R
8445186,Hal,Brown,1920-09-14,R
8446565,Cal,Gardner,1924-10-30,C
8447326,Edgar,Laprade,1919-10-10,C
8447349,Hal,Laycoe,1922-06-23,D
8447471,Tony,Leswick,1923-03-17,L
8448607,Church,Russell,1923-03-16,L
8449267,Rene,Trudell,1919-01-31,R
8445863,Armand,Delmonte,1927-06-03,R
8447546,Murdo,MacKay,1917-08-08,R
8448136,Jimmy,Peters,1922-10-02,R
8448158,Gerry,Plamondon,1925-01-05,L
8449390,Moe,White,1919-07-28,L
8445003,Doug,Baldwin,1922-11-02,D
8449236,Jimmy,Thomson,1927-02-23,D
8449805,Baz,Bastien,1919-08-29,G
8449816,Gordie,Bell,1925-03-13,G
8446575,George,Gee,1922-06-28,C
8448317,Leo,Reise Jr.,1922-06-07,D
8445513,Jimmy,Conacher,1921-05-05,C
8447530,Pat,Lundy,1924-05-21,C
8447799,Rollie,McLenahan,1921-10-26,D
8445045,Harry,Bell,1925-10-31,R
8445869,Jean Paul,Denis,1924-02-28,R
8447308,Jean-Paul,Lamirande,1924-08-21,L
8447317,Jack,Lancien,1923-06-14,D
8447472,Joe,Levandoski,1921-03-17,R
8448256,Mel,Read,1924-04-10,C
8449391,Sherman,White,1923-05-12,C
8445025,Ed,Barry,1919-10-12,L
8447618,Mark,Marquess,1925-03-26,R
8447650,Norm,McAtee,1921-06-28,C
8448128,Johnny,Peirson,1925-07-21,R
8447526,Pentti,Lund,1925-12-06,R
8446640,Leo,Gravelle,1925-06-10,R
8447476,Doug,Lewis,1921-03-03,L
8448086,George,Pargeter,1923-02-24,L
8445019,Bill,Barilko,1927-03-25,D
8445107,Garth,Boesch,1920-10-07,D
8445853,Bob,Dawes,1924-11-29,D
8447831,Howie,Meeker,1924-11-04,R
8447899,Gus,Mortson,1925-01-24,D
8449084,Sid,Smith,1925-07-11,L
8449219,Harry,Taylor,1926-03-28,C
8444981,Frank,Ashworth,1927-10-16,C
8445085,Hank,Blade,1920-04-28,L
8445899,Harry,Dick,1922-11-22,D
8446461,Tom,Fowler,1924-05-18,C
8446513,Bill,Gadsby,1927-08-08,D
8447026,Jack,Jackson,1925-05-03,D
8447977,Ralph,Nattrass,1925-05-26,D
8449922,Emile,Francis,1926-09-13,G
8445888,Al,Dewsbury,1926-04-12,D
8445939,Lloyd,Doran,1921-01-10,C
8447486,Tony,Licari,1921-04-09,R
8447544,Calum,MacKay,1927-01-01,L
8447861,Hugh,Millar,1921-04-03,D
8448000,Gordie,Howe,1928-03-31,R
8449042,Thain,Simon,1922-04-24,D
8449043,Cliff,Simpson,1923-04-04,C
8447769,Jim,McFadden,1920-04-15,C
8448947,Enio,Sclisizzi,1925-08-01,L
8449802,Red,Almas,1924-04-26,G
8444953,Hub,Anslow,1926-03-23,C
8447124,Bing,Juckes,1926-06-14,L
8447249,Eddie,Kullman,1923-12-12,R
8447254,Larry,Kwong,1923-06-17,R
8448132,Fern,Perreault,1927-03-31,L
8448585,Ronnie,Rowe,1923-11-30,C
8449015,Fred,Shero,1925-10-23,D
8449054,Ed,Slowinski,1922-11-18,R
8445849,Buck,Davies,1922-08-10,C
8446301,Dunc,Fisher,1927-08-30,R
8447854,Nick,Mickoski,1927-12-07,L
8449864,Bob,Decourcy,1927-06-12,G
8444992,Pete,Babando,1925-05-10,L
8446726,Ed,Harrison,1927-07-25,C
8447248,Arnie,Kullman,1927-10-09,C
8447603,Ray,Manson,1926-12-03,L
8448446,Paul,Ronty,1928-06-12,C
8448783,Ed,Sandford,1928-08-20,L
8449560,Wally,Wilson,1921-05-25,C
8445833,Floyd,Curry,1925-08-11,R
8445967,Norm,Dussault,1925-09-26,C
8446728,Doug,Harvey,1924-12-19,D
8447101,Tom,Johnson,1928-02-18,D
8447509,Jacques,Locas,1926-02-12,R
8448333,Rip,Riopelle,1922-01-30,L
8448358,George,Robertson,1928-05-11,L
8450041,Gerry,McNeil,1926-04-17,G
8447547,Fleming,MacKell,1929-04-30,C
8447716,John,McCormack,1925-08-02,C
8449052,Tod,Sloan,1927-11-30,C
8449228,Cy,Thomas,1926-08-05,L
8445637,Les,Costello,1928-02-16,L
8448618,Phil,Samis,1927-12-28,D
8445297,Dick,Butler,1926-06-02,R
8447851,Art,Michaluk,1923-05-04,D
8448223,Metro,Prystai,1927-11-07,C
8450002,Doug,Jackson,1924-12-12,G
8447149,Red,Kelly,1927-07-09,D
8447810,Max,McNab,1924-06-21,C
8447894,Don,Morrison,1923-07-14,C
8447898,Rod,Morrison,1925-10-07,R
8448007,Ed,Nicholson,1923-09-09,D
8448103,Marty,Pavelich,1927-11-06,L
8449201,Barry,Sullivan,1927-09-21,R
8446333,Lee,Fogolin,1926-02-27,D
8450030,Tom,McGrattan,1927-10-19,G
8444867,Clint,Albright,1926-02-28,C
8445237,Bucky,Buchanan,1922-12-28,C
8445864,Val,Delory,1927-02-14,L
8446173,Jack,Evans,1928-04-21,D
8446615,Jack,Gordon,1928-03-03,C
8449147,Red,Staley,1928-09-21,C
8449155,Allan,Stanley,1926-03-01,D
8449252,Wes,Trainor,1922-09-11,C
8445805,Dave,Creighton,1930-06-24,C
8447241,Ed,Kryzanowski,1925-11-14,D
8449245,Zellio,Toppazzini,1930-01-05,R
8449855,Les,Colvin,1921-02-08,G
8449977,Jack,Gelineau,1924-11-11,G
8449992,Gord,Henry,1926-08-17,G
8445944,Eddie,Dorohoy,1929-03-13,C
8447582,Bud,MacPherson,1927-03-31,D
8445095,Chuck,Blair,1928-07-23,R
8445236,Al,Buchanan,1927-05-17,L
8445351,Ray,Ceresino,1929-04-24,R
8446693,Ray,Hannigan,1927-07-14,R
8447153,Stan,Kemp,1924-03-02,D
8447636,Frank,Mathers,1924-03-29,D
8449241,Ray,Timgren,1928-09-29,L
8448057,Bert,Olmstead,1926-09-04,L
8448163,Nels,Podolsky,1925-12-19,L
8446594,Fred,Glover,1928-01-05,C
8448308,Gerry,Reid,1928-10-13,C
8444860,Doug,Adam,1923-09-07,L
8447255,Bill,Kyle,1924-12-23,C
8447257,Gus,Kyle,1923-09-11,D
8447519,Norm,Lowe,1928-04-15,C
8447743,Bill,McDonagh,1928-04-30,L
8447803,Jackie,McLeod,1930-04-30,R
8449073,Don,Smith,1929-05-04,L
8449380,Chick,Webster,1920-11-03,C
8445078,Sam,Bettio,1928-12-01,L
8445153,Bart,Bradley,1930-07-29,C
8445301,Gord,Byers,1930-03-11,D
8445573,Norm,Corcoran,1931-08-15,C
8446197,Lorne,Ferguson,1930-05-26,L
8447520,Ross,Lowe,1928-09-21,D
8447595,Phil,Maloney,1927-10-06,C
8447786,Jack,McIntyre,1930-09-08,L
8449203,Red,Sullivan,1929-12-24,C
8449828,Richard,Bittner,1922-01-12,G
8445872,Lulu,Denis,1928-06-07,R
8445956,Gilles,Dube,1927-06-02,L
8446464,Bob,Frampton,1929-01-20,L
8446511,Bob,Fryday,1928-12-05,R
8446885,Bert,Hirschfeld,1929-03-01,L
8447833,Paul,Meger,1929-02-17,L
8444971,George,Armstrong,1930-07-06,R
8444979,John,Arundel,1927-11-04,D
8445115,Hugh,Bolton,1929-04-15,D
8446745,Bob,Hassard,1929-03-26,C
8446917,Tim,Horton,1930-01-12,D
8447103,Bill,Johansen,1928-07-27,C
8447855,Rudy,Migay,1928-11-18,C
8449202,Frank,Sullivan,1929-06-16,D
8450026,Gilles,Mayer,1930-08-24,G
8450108,Al,Rollins,1926-10-09,G
8445040,James,Bedard,1927-11-19,D
8447377,Edward,Leier,1927-11-03,C
8447871,Jack,Miller,1925-09-16,C
8449176,Vic,Stasiuk,1929-05-23,L
8445082,Steve,Black,1927-03-31,L
8449050,Glen,Skov,1931-01-26,C
8449556,Johnny,Wilson,1929-06-14,L
8449557,Larry,Wilson,1930-10-23,C
8446660,Gord,Haidy,1928-04-11,R
8447788,Doug,McKay,1929-05-28,L
8448214,Marcel,Pronovost,1930-06-15,D
8450111,Terry,Sawchuk,1929-12-28,G
8446925,Vic,Howe,1929-11-02,R
8447230,Dick,Kotanen,1925-11-18,D
8449046,Reg,Sinclair,1925-03-06,R
8449601,Bob,Wood,1930-07-09,D
8449642,Bill,Wylie,1928-07-15,C
8444970,Bob,Armstrong,1931-04-07,D
8447233,Steve,Kraftcheck,1929-03-03,D
8448236,Max,Quackenbush,1928-08-29,D
8448313,Ed,Reigle,1924-06-19,D
8445257,Fred,Burchell,1931-01-09,C
8445408,Jean,Beliveau,1931-08-31,C
8445832,Hugh,Currie,1925-10-22,D
8445883,Gerard,Desaulniers,1928-12-31,C
8446562,Dick,Gamble,1928-11-16,L
8446579,Bernie,Geoffrion,1931-02-16,R
8447129,Vern,Kaiser,1926-09-28,L
8447184,Frank,King,1929-03-07,C
8447597,Tom,Manastersky,1929-03-07,D
8447632,Paul,Masnick,1931-04-14,C
8448350,Claude,Robert,1928-08-10,L
8448386,Ernie,Roche,1930-02-04,D
8449142,Dollard,St. Laurent,1929-05-12,D
8447645,Eddie,Mazur,1929-07-25,D
8447814,Sid,McNabney,1929-01-15,C
8445018,Andy,Barbe,1923-07-27,R
8445096,Dusty,Blair,1929-09-15,C
8447474,Danny,Lewicki,1931-03-12,L
8445503,Hugh,Coflin,1928-12-15,D
8446194,Gordie,Fashoway,1926-06-16,L
8446228,Guyle,Fielder,1930-11-21,C
8446941,Fred,Hucul,1931-12-04,D
8447852,John,Michaluk,1928-11-02,L
8448181,Ray,Powell,1925-11-16,C
8449076,Glen,Smith,1931-03-19,R
8450059,Marcel,Pelletier,1927-12-06,G
8445865,Alex,Delvecchio,1932-12-04,C
8447044,Lou,Jankowski,1931-06-27,C
8448242,Rags,Raglan,1927-09-04,D
8449598,Benny,Woit,1928-01-07,R
8444866,Lloyd,Ailsby,1917-05-11,D
8445903,Herb,Dickenson,1931-06-11,L
8446840,Wally,Hergesheimer,1927-01-08,R
8448458,Jim,Ross,1926-05-20,D
8449193,Jack,Stoddard,1926-09-26,R
8449803,Lorne,Anderson,1931-07-26,G
8445027,Ray,Barry,1928-10-04,C
8445371,Real,Chevrefils,1932-05-02,L
8447260,Leo,Labine,1931-07-22,R
8447895,Jim,Morrison,1931-10-11,D
8444858,Gene,Achtymichuk,1932-09-07,C
8445851,Lorne,Davis,1930-07-20,R
8446004,Garry,Edmundson,1932-05-06,L
8447593,Cliff,Malone,1925-09-04,R
8447620,Donnie,Marshall,1932-03-23,L
8447886,Dickie,Moore,1931-01-06,L
8447512,Stan,Long,1929-11-06,D
8445004,Earl,Balfour,1933-01-04,L
8445111,Leo,Boivin,1932-08-02,D
8447798,John,McLellan,1928-08-06,C
8447998,Eric,Nesterenko,1933-10-31,R
8448610,Bob,Sabourin,1933-03-17,L
8449125,Bob,Solinger,1925-12-23,L
8445238,Mike,Buchanan,1932-03-01,D
8445515,Pete,Conacher,1932-07-29,L
8446248,Sid,Finney,1929-05-01,C
8446930,Steve,Hrymnak,1926-03-03,D
8448164,Tony,Poeta,1933-03-04,R
8448193,Jack,Price,1932-05-08,D
8449385,Kenny,Wharram,1933-07-02,R
8449597,Steve,Witiuk,1929-01-08,R
8446339,Bill,Folk,1927-07-11,D
8449679,Larry,Zeidel,1928-06-01,D
8445032,Andy,Bathgate,1932-08-28,R
8445033,Frank,Bathgate,1930-02-14,C
8445287,Kelly,Burnett,1926-06-16,C
8446655,Aldo,Guidolin,1932-06-06,R
8446748,Gordie,Haworth,1932-02-20,C
8446926,Harry,Howell,1932-12-28,D
8447243,Aggie,Kukulowicz,1933-04-02,C
8447258,Mike,Labadie,1932-08-17,R
8447541,Ian,Mackintosh,1927-06-10,R
8447921,Ron,Murphy,1933-04-10,L
8448191,Dean,Prentice,1932-10-05,L
8448971,George,Senick,1929-09-16,L
8449195,Neil,Strain,1926-02-24,L
8450152,Gump,Worsley,1929-05-14,G
8446599,Warren,Godfrey,1931-03-23,D
8447624,Frank,Martin,1933-05-01,D
8449244,Jerry,Toppazzini,1931-07-29,R
8444854,Reg,Abbott,1930-02-04,C
8447022,Ivan,Irwin,1927-03-13,D
8447502,Ed,Litzenberger,1932-07-15,C
8448583,Roland,Rousseau,1929-12-01,D
8444879,Doug,Anderson,1927-10-20,C
8450049,Hal,Murphy,1927-07-06,G
8450066,Jacques,Plante,1929-01-17,G
8446691,Gord,Hannigan,1929-01-19,C
8447537,Parker,MacDonald,1933-06-14,C
8447621,Willie,Marshall,1931-12-01,C
8447643,Wally,Maxwell,1933-08-24,C
8448307,Dave,Reid,1934-01-11,C
8449192,Ron,Stewart,1932-07-11,R
8447653,Jim,McBurney,1933-06-03,L
8445116,Marcel,Bonin,1932-09-12,L
8446751,Jim,Hay,1931-05-15,D
8449988,Glenn,Hall,1931-10-03,G
8445357,Chick,Chalmers,1934-01-24,C
8445465,Bob,Chrystal,1930-04-03,D
8445855,Billy,Dea,1933-04-03,L
8446784,Camille,Henry,1933-01-31,C
8446859,Ike,Hildebrand,1927-05-27,R
8447717,Bill,McCreary Sr.,1934-12-02,L
8449127,Glen,Sonmor,1929-04-22,L
8449835,Johnny,Bower,1924-11-08,G
8446566,Ray,Gariepy,1928-09-04,D
8447880,Doug,Mohns,1933-12-13,L
8445188,Wayne,Brown,1930-11-16,R
8445636,Andre,Corriveau,1928-05-15,R
8445001,Bob,Bailey,1931-05-29,R
8445638,Murray,Costello,1934-02-24,C
8447287,Hec,Lalande,1934-11-24,C
8447841,Hillary,Menard,1934-01-15,L
8448787,Fred,Sasakamoose,1933-12-25,C
8449051,John,Sleaver,1934-08-18,C
8449544,Bob,Wilson,1934-02-18,D
8444873,Keith,Allen,1923-08-21,D
8444955,Al,Arbour,1932-11-01,D
8445909,Bill,Dineen,1932-09-18,R
8447097,Earl,Johnson,1931-06-28,L
8448305,Dutch,Reibel,1930-07-21,C
8449153,Ed,Stankiewicz,1929-12-01,C
8449968,Dave,Gatherum,1932-03-28,G
8450149,Lefty,Wilson,1919-10-15,G
8445130,Dick,Bouchard,1934-12-02,R
8446343,Lou,Fontinato,1932-01-20,D
8446927,Ron,Howell,1935-12-04,D
8448177,Larry,Popein,1930-08-11,C
8447792,Don,McKenney,1934-04-30,C
8449074,Floyd,Smith,1935-05-16,R
8449221,Skip,Teal,1933-07-17,C
8445369,Don,Cherry,1934-02-05,D
8449552,Gord,Wilson,1932-08-13,L
8449991,John,Henderson,1933-03-25,G
8445028,Jimmy,Bartlett,1932-05-27,L
8445091,Garry,Blaine,1933-04-19,R
8447361,Jack,LeClair,1929-05-30,C
8448582,Guy,Rousseau,1934-12-21,L
8449214,Jean-Guy,Talbot,1932-07-11,D
8449223,Orval,Tessier,1933-06-30,C
8447651,George,McAvoy,1931-06-21,D
8449824,Andre,Binette,1933-12-02,G
8449916,Claude,Evans,1933-04-28,G
8449995,Charlie,Hodge,1933-07-28,G
8445303,Jack,Caffery,1934-06-30,C
8445305,Larry,Cahan,1933-12-25,D
8445826,Brian,Cullen,1933-11-11,C
8445957,Dick,Duff,1936-02-18,L
8446335,Gerry,Foley,1932-09-22,R
8447041,Gerry,James,1934-10-22,R
8447227,Paul,Knox,1933-11-23,R
8448259,Marc,Reaume,1934-02-07,D
8446896,Gord,Hollingworth,1933-07-24,D
8449804,Hank,Bassen,1932-12-06,G
8449956,Ray,Frederick,1929-07-31,G
8446864,Larry,Hillman,1937-02-05,D
8448169,Don,Poile,1932-06-01,C
8449685,Ed,Zeniuk,1933-03-08,D
8446577,Jean-Guy,Gendron,1934-08-30,L
8446760,Andy,Hebenton,1929-10-03,R
8446918,Bronco,Horvath,1930-03-12,C
8446764,Lionel,Heinrich,1934-04-20,L
8448006,Al,Nicholson,1936-04-26,L
8448041,Ellard,O'Brien,1930-05-27,D
8448083,Ed,Panagabko,1934-05-17,C
8450068,Claude,Pronovost,1935-07-22,G
8445171,Connie,Broden,1932-04-06,C
8445500,Wally,Clune,1930-02-20,D
8445886,Jacques,Deslauriers,1928-09-03,D
8448215,Claude,Provost,1933-09-17,R
8448320,Henri,Richard,1936-02-29,C
8449270,Bob,Turner,1934-01-31,D
8450065,Bob,Perreault,1931-01-28,G
8445081,Jack,Bionda,1933-09-18,D
8445259,Bill,Burega,1932-03-13,D
8445825,Barry,Cullen,1935-06-16,R
8446707,Billy,Harris,1935-07-29,C
8447008,Ron,Hurst,1931-05-18,R
8447580,Al,MacNeil,1935-09-27,D
8449851,Ed,Chadwick,1933-05-08,G
8445468,Hank,Ciesla,1934-10-15,C
8448152,Pierre,Pilote,1931-12-11,D
8445240,Johnny,Bucyk,1935-05-12,L
8445294,Cummy,Burton,1936-05-12,R
8449274,Norm,Ullman,1935-12-26,C
8447837,Gerry,Melnyk,1934-09-16,C
8445499,Bruce,Cline,1931-11-14,R
8445039,Bob,Beckett,1936-04-08,C
8445366,Dick,Cherry,1937-03-28,D
8446863,Floyd,Hillman,1933-11-19,D
8448247,George,Ranieri,1936-01-14,L
8448299,Larry,Regan,1930-08-09,R
8445117,Buddy,Boone,1932-09-11,R
8449865,Norm,Defelice,1933-01-19,G
8450113,Don,Simmons,1931-09-13,G
8444996,Ralph,Backstrom,1937-09-18,C
8445005,Murray,Balfour,1936-08-24,R
8445809,Glen,Cressman,1934-08-29,C
8446623,Phil,Goyette,1933-10-31,C
8447093,Allan,Johnson,1935-03-30,R
